bookID,author_id
22401,4035
22406,5041
22406,5056
22406,5083
22408,5084
22408,197
22409,5041
22409,4033
22409,4035
22414,4851
22414,4852
22417,5085
22417,5086
22418,5085
22418,5086
22418,5087
22420,5085
22420,5086
22420,5087
22420,5088
22421,5085
22421,5086
22421,5087
22421,5089
22423,5085
22423,5086
22423,5087
22424,5085
22424,5086
22424,5087
22425,5085
22425,5086
22425,5087
22426,5085
22426,5086
22426,5087
22426,5090
22431,1352
22431,5091
22431,5092
22431,5093
22431,3748
22434,254
22436,3822
22436,254
22438,254
22443,5094
22445,5094
22448,5095
22459,5096
22459,5097
22460,5098
22460,5099
22461,5096
22461,5100
22463,5096
22470,5101
22472,3125
22473,5102
22474,813
22478,5103
22482,5104
22482,5105
22483,5106
22483,5107
22483,5108
22485,5109
22486,5110
22486,5111
22489,5112
22493,5113
22495,5114
22495,5115
22495,5116
22495,5117
22499,5118
22508,5119
22514,5120
22514,5121
22514,5122
22515,5123
22538,824
22539,3760
22541,5124
22541,5125
22542,5124
22543,5124
22547,5126
22547,5127
22547,5128
22547,5129
22547,5130
22547,5131
22547,5132
22547,5133
22549,1358
22550,1358
22553,5134
22553,5135
22554,5136
22557,379
22559,5137
22559,5138
22562,5139
22562,5140
22575,5141
22576,5142
22580,1865
22583,1865
22583,5143
22584,1865
22586,1865
22590,1865
22590,5144
22590,5145
22591,1865
22591,3520
22595,1865
22602,5146
22616,5147
22616,5148
22618,5147
22618,5149
22620,5150
22620,5151
22623,669
22624,669
22624,2950
22624,668
22626,5152
22632,383
22632,2416
22632,2402
22633,5153
22649,5154
22656,5154
22669,1421
22677,5155
22680,677
22681,5156
22686,5154
22687,5157
22690,5158
22691,5159
22697,5160
22715,5161
22718,2377
22724,2377
22725,2377
22726,2377
22727,2377
22733,2377
22736,5162
22736,5163
22736,5164
22736,5165
22736,1331
22736,5166
22736,5167
22736,5168
22736,2377
22736,5169
22736,5170
22736,5171
22736,5172
22736,5173
22736,5174
22739,2377
22741,2377
22741,5175
22743,2377
22745,2377
22763,1421
22774,5176
22784,5161
22786,5161
22789,5161
22799,5161
22801,5161
22802,5161
22803,5161
22804,5161
22805,5161
22807,5161
22816,5161
22817,5161
22820,5161
22821,5161
22822,5161
22826,5161
22831,5161
22832,5161
22834,5161
22835,5161
22861,5177
22867,5178
22868,5178
22871,5178
22874,5178
22875,5178
22877,5178
22883,5179
22885,5180
22885,5181
22885,5182
22885,5183
22888,5184
22889,1408
22892,1408
22893,1408
22896,1408
22898,1408
22904,2064
22904,5185
22904,1036
22904,4169
22904,4170
22904,5186
22904,5187
22904,5188
22904,5189
22911,2064
22911,4169
22911,4170
22911,5190
22911,1873
22912,2064
22912,4169
22912,4170
22912,5191
22913,5192
22913,5193
22913,2064
22914,5194
22914,5195
22914,5196
22914,2853
22914,4258
22914,5197
22914,5198
22914,5199
22914,5200
22914,5201
22915,5194
22915,5195
22916,5194
22916,5195
22916,5202
22916,5203
22931,1830
22932,5204
22932,5205
22944,5206
22944,5207
22945,5206
22947,5206
22948,5206
22950,5206
22951,5206
22966,5208
22966,5209
22966,5210
22967,5208
22967,5211
22967,5209
22967,5210
22969,5208
22969,5212
22991,5213
22991,1619
22991,5214
22994,5213
22994,5215
23000,4595
23001,4595
23002,4595
23003,5216
23007,4595
23009,5216
23010,4595
23011,5216
23013,4595
23017,5217
23022,5218
23023,5218
23032,5219
23032,5220
23036,4383
23037,4383
23042,4383
23045,5221
23046,5221
23056,5222
23056,5223
23057,5222
23057,854
23060,5222
23060,5224
23060,854
23061,5222
23061,854
23063,5222
23063,5225
23065,750
23065,1676
23066,750
23066,1676
23080,750
23080,5226
23114,5227
23158,5228
23158,5229
23183,1609
23183,5230
23186,5231
23186,5232
23186,5233
23194,4556
23201,4546
23202,4546
23203,4546
23204,4546
23206,5234
23206,4546
23217,4540
23218,4540
23219,4540
23220,4540
23221,4540
23222,4540
23224,4540
23226,4540
23227,1405
23228,1405
23229,1405
23229,5235
23229,5236
23229,5237
23229,5238
23229,5239
23229,5240
23229,5241
23229,5242
23229,5243
23229,4432
23229,5244
23229,5245
23229,5246
23229,5247
23229,5248
23232,1405
23233,1405
23235,1405
23236,4541
23237,4541
23238,4541
23239,4541
23240,4541
23242,4541
23243,4541
23244,4541
23249,5249
23257,5250
23257,2421
23257,5251
23257,2405
23257,1537
23257,5252
23257,5253
23257,5254
23257,5255
23257,1683
23257,5256
23257,5257
23257,5258
23257,5259
23257,5260
23257,5261
23260,5250
23260,5262
23260,5263
23260,5264
23260,5265
23260,5252
23260,5260
23260,1537
23260,5266
23260,5267
23260,5261
23260,3114
23260,5268
23260,5269
23260,2843
23260,5270
23261,5250
23265,5271
23276,5272
23290,2006
23290,5273
23290,2009
23290,2008
23292,2006
23292,5274
23292,5275
23293,2006
23293,1331
23293,5276
23293,5277
23293,5278
23293,5279
23297,5280
23297,5281
23300,2654
23300,2655
23300,5282
23300,2656
23300,5283
23303,5284
23307,5285
23307,5286
23310,5287
23314,5288
23315,5289
23316,2235
23318,4596
23319,4596
23322,4596
23331,5290
23336,428
23352,205
23377,5291
23378,5291
23391,4573
23392,4573
23393,4573
23398,4573
23404,5292
23404,5293
23410,5294
23418,5295
23419,5295
23420,5295
23421,5295
23423,5295
23425,5295
23426,5295
23438,4568
23439,4568
23453,377
23453,378
23454,377
23454,378
23460,5296
23461,5296
23468,5297
23475,5298
23475,5299
23479,5300
23479,5301
23491,428
23491,1362
23491,1363
23491,1364
23491,1365
23491,1366
23491,1367
23491,1368
23491,1369
23491,1370
23491,1371
23491,1372
23491,1373
23491,1374
23491,1375
23492,760
23492,5302
23503,5303
23504,282
23504,283
23504,5304
23506,282
23506,283
23512,5305
23512,5306
23515,5307
23516,5308
23517,5305
23517,5306
23518,5309
23520,5310
23521,5311
23522,5311
23522,5312
23524,4008
23524,5313
23524,5314
23525,5315
23526,5316
23533,5317
23545,5318
23547,250
23547,5319
23548,5320
23548,5321
23549,5322
23552,5323
23552,5324
23558,5325
23558,5326
23563,5325
23563,5327
23573,5325
23573,5328
23573,5329
23576,5330
23577,5330
23581,5331
23581,5330
23582,5330
23584,5330
23584,5332
23584,5333
23588,713
23588,712
23588,7
23589,712
23589,713
23591,7
23591,710
23591,8
23596,1605
23596,5334
23596,5335
23596,5336
23596,5337
23596,5338
23596,5339
23596,5340
23596,5341
23596,5342
23596,995
23596,5343
23596,5344
23596,5345
23596,5346
23596,3615
23596,5347
23596,3612
23596,5348
23596,5349
23596,5350
23598,712
23598,713
23600,7
23600,710
23601,713
23603,7
23608,4520
23617,7
23617,712
23617,713
23625,7
23625,710
23627,7
23627,710
23637,5351
23637,5352
23640,5353
23640,5354
23643,7
23643,3727
23653,7
23653,8
23685,5161
23686,5161
23689,5161
23692,5161
23693,5161
23697,5161
23700,5355
23703,5161
23704,5161
23706,5161
23707,5161
23708,5161
23709,5161
23710,5161
23717,5161
23720,1706
23720,5356
23720,5357
23720,5358
23720,5359
23720,4464
23720,5360
23721,1706
23721,5361
23721,5358
23721,5359
23721,4464
23721,5360
23722,1706
23722,5361
23722,5358
23722,5359
23722,4464
23722,5360
23724,1706
23724,5361
23724,5358
23724,5359
23724,4464
23724,5360
23734,1706
23740,1706
23751,4371
23753,1224
23753,5075
23753,3976
23753,3979
23753,5362
23753,4186
23753,5363
23753,5364
23753,5365
23753,5073
23753,5366
23753,5367
23753,3793
23753,2475
23753,5368
23754,1224
23754,5368
23754,5075
23754,5364
23754,3793
23754,5369
23756,5370
23756,5371
23757,5370
23757,5372
23757,5373
23758,5370
23763,5370
23774,5374
23777,5375
23777,5376
23777,5377
23777,5378
23784,1547
23784,5379
23784,5380
23784,5381
23785,1547
23785,5382
23788,1547
23788,5382
23790,1547
23790,5383
23791,1547
23791,5384
23791,87
23793,5385
23793,5386
23793,1219
23793,5387
23793,5388
23793,1358
23793,1143
23796,5385
23796,5389
23796,5390
23796,2780
23796,5391
23796,3478
23796,5392
23796,5393
23796,2497
23796,3458
23796,1145
23796,5394
23796,5395
23796,129
23796,5396
23796,5386
23796,5397
23796,1358
23796,5398
23796,5399
23796,5400
23797,5385
23797,5401
23797,5402
23797,5388
23797,5403
23797,702
23797,5404
23797,5395
23797,5389
23797,1865
23797,5405
23797,590
23797,1358
23797,1143
23797,5406
23797,997
23797,5407
23797,5408
23799,5385
23801,5409
23802,5409
23809,5410
23811,5411
23814,5337
23816,3248
23818,5412
23818,5413
23824,2886
23827,5414
23832,5415
23832,5416
23835,5417
23835,5418
23835,5419
23837,5420
23837,5421
23840,1788
23841,1788
23843,1788
23845,1788
23846,1788
23847,1788
23848,1788
23849,1788
23856,5422
23859,5423
23859,5424
23870,5425
23875,152
23876,152
23877,152
23878,152
23878,251
23882,152
23884,152
23884,253
23886,152
23887,152
23887,251
23894,152
23895,152
23900,152
23903,152
23903,5426
23912,5427
23912,5428
23913,5427
23917,5429
23919,5397
23920,5397
23922,5397
23925,5397
23925,5430
23925,5431
23926,5397
23928,5432
23929,760
23929,761
23930,1976
23931,1976
23932,1976
23932,1977
23937,1976
23940,1976
23940,5433
23940,1702
23942,1976
23944,1976
23945,5434
23945,5435
23945,1976
23945,5436
23945,5437
23946,1976
23946,5438
23948,1976
23950,2237
23952,5439
23955,2237
23955,5440
23961,2237
23963,2237
23964,2237
23964,5441
23966,2237
23968,5442
23975,2240
23979,2240
23984,5443
23984,5444
23984,5445
23989,3133
24001,5423
24006,5446
24010,5447
24010,5448
24028,5449
24028,5450
24037,928
24040,928
24043,5451
24043,5452
24047,928
24048,928
24050,928
24052,928
24054,928
24056,928
24058,928
24060,928
24062,928
24064,928
24065,928
24066,928
24073,928
24079,1048
24087,4294
24087,2123
24089,5453
24093,3386
24094,3386
24096,5454
24096,5455
24100,5456
24115,622
24119,5457
24119,5458
24121,5459
24121,4533
24124,3919
24124,5460
24126,1244
24127,2266
24136,425
24136,5461
24136,5462
24137,3750
24147,5463
24149,5464
24149,5465
24152,5464
24152,5465
24154,5464
24154,5465
24155,5464
24155,5465
24156,5464
24156,5465
24157,5464
24157,5465
24172,5466
24173,5466
24178,2722
24178,2167
24178,5467
24179,2722
24179,2167
24179,5467
24180,2722
24180,2167
24180,5468
24183,5469
24183,2722
24183,5470
24183,5471
24188,5472
24188,5473
24188,5474
24188,5475
24188,5476
24188,5477
24188,5478
24188,5479
24188,5480
24188,5481
24192,324
24196,5482
24198,5482
24202,2690
24202,5483
24205,2690
24205,5483
24213,3199
24213,3202
24213,4194
24215,5484
24215,3199
24217,3199
24217,3202
24217,5485
24218,3199
24218,5486
24220,3199
24220,5487
24220,3202
24221,3199
24221,5486
24223,768
24223,5488
24244,4871
24248,5489
24249,5490
24253,5491
24255,5492
24255,5493
24257,841
24268,4597
24268,5494
24270,5495
24270,5496
24271,5497
24273,5497
24281,5498
24281,5499
24283,5498
24283,5499
24283,5500
24284,5498
24284,5499
24284,2484
24288,5501
24288,5498
24296,5468
24297,562
24298,5502
24298,5503
24300,562
24304,562
24304,5504
24305,562
24307,5505
24307,5506
24308,5505
24308,5506
24309,5505
24309,5506
24309,5507
24312,5505
24315,5505
24315,5508
24316,5505
24316,5508
24330,5505
24335,2722
24335,5509
24337,5510
24345,5511
24345,5512
24346,936
24346,5513
24374,428
24374,782
24378,5514
24378,2548
24379,5514
24379,2548
24381,2548
24384,5515
24384,2167
24394,5516
24403,239
24406,239
24414,5517
24424,5518
24431,3386
24432,3386
24432,5519
24438,5520
24441,2118
24442,996
24450,566
24455,566
24455,5521
24457,566
24459,5522
24459,5523
24472,323
24473,5524
24475,217
24476,217
24478,5525
24478,217
24497,5526
24510,5527
24517,5528
24517,5529
24517,239
24517,5530
24520,2201
24521,2201
24524,2201
24524,5531
24525,2201
24526,2201
24530,5532
24530,1085
24530,5533
24546,5534
24546,5535
24562,5534
24562,5536
24565,5537
24565,5538
24565,5534
24565,5539
24565,159
24565,5540
24566,5537
24566,5538
24566,5534
24566,5539
24566,159
24566,5540
24566,5541
24568,5537
24568,5539
24568,5534
24568,5538
24568,159
24568,5540
24568,5542
24569,5543
24569,1568
24572,5543
24580,734
24580,5544
24581,734
24581,145
24583,734
24583,881
24583,883
24589,3959
24591,658
24591,5545
24594,5546
24596,5547
24597,5548
24598,5549
24598,5550
24601,5551
24601,5552
24603,812
24603,5553
24603,5554
24603,5555
24603,814
24603,5556
24604,5551
24604,5557
24605,5551
24605,5558
24605,5559
24606,5551
24606,3985
24606,5560
24607,5551
24607,5561
24612,1993
24612,5562
24613,1993
24613,5563
24614,5564
24614,2422
24617,5564
24617,5565
24620,5564
24620,5566
24626,5567
24626,5568
24634,5569
24635,1726
24636,1726
24636,4933
24647,5570
24647,5571
24655,5572
24655,5573
24655,1104
24657,5574
24658,5575
24658,5576
24660,5577
24660,5578
24666,5579
24666,5580
24671,2106
24674,5581
24676,5582
24682,153
24686,5583
24686,5584
24692,5585
24703,5586
24703,5587
24704,5586
24704,5587
24711,1832
24723,2096
24724,2096
24724,2458
24725,2096
24727,2096
24729,2096
24733,2096
24736,2096
24737,2096
24739,2096
24749,3031
24749,5588
24751,2096
24753,2096
24761,109
24762,5589
24762,1360
24763,5590
24765,5590
24767,5590
24768,5590
24769,5590
24770,5590
24771,5590
24775,2548
24777,2548
24777,5591
24779,5592
24780,5592
24781,5592
24782,5592
24783,5592
24784,5592
24785,5592
24786,5593
24786,5592
24787,5592
24788,5592
24789,168
24789,5594
24796,945
24796,946
24796,5595
24800,5596
24804,5597
24807,5598
24812,5599
24813,5599
24814,5599
24816,5599
24818,5599
24819,5599
24820,5599
24827,5600
24828,5600
24832,1219
24835,3164
24836,3164
24840,3164
24842,3164
24850,5601
24858,1623
24863,1623
24863,2069
24865,1485
24866,4633
24866,4635
24873,4633
24873,4872
24875,5602
24878,5602
24880,5602
24881,5602
24884,5602
24885,5602
24887,5602
24888,5602
24889,5602
24893,5602
24893,5603
24894,5602
24894,5604
24898,5602
24899,5602
24904,4677
24904,5605
24905,4677
24908,4677
24908,125
24910,1873
24914,1873
24917,1873
24920,1057
24922,5606
24923,5606
24923,2702
24925,5606
24929,2703
24929,2704
24930,2703
24930,5591
24933,2703
24933,5607
24937,5608
24937,5609
24937,5610
24937,5611
24939,5612
24942,5613
24942,2697
24944,1710
24945,1710
24949,1710
24949,5614
24951,1710
24953,1710
24953,125
24955,1710
24956,5615
24958,2850
24964,2393
24964,5616
24964,5617
24965,2393
24965,5618
24968,2393
24968,5617
24968,5616
24970,2393
24970,5619
24970,5618
24978,4878
24979,4878
24980,4878
24982,4878
24984,4878
24985,4878
25002,5222
25002,5620
25002,4267
25002,5621
25005,5622
25012,5623
25012,5624
25012,5622
25013,5625
25014,5625
25015,5625
25016,5625
25017,5625
25021,5626
25023,5627
25023,5628
25025,5629
25027,5630
25032,5631
25033,5632
25033,5633
25034,5632
25037,5634
25037,5635
25041,3424
25041,2695
25041,3425
25044,3424
25044,2695
25044,3425
25045,3424
25045,2695
25047,3424
25047,5636
25048,3424
25048,3425
25048,2695
25050,3424
25050,5636
25050,2695
25051,5637
25051,5638
25052,5637
25052,5638
25053,5637
25053,5638
25055,5637
25055,5639
25059,5640
25060,5641
25061,5642
25065,3433
25069,5641
25069,5643
25074,5641
25078,5644
25083,5645
25084,5645
25099,1224
25099,5365
25099,3976
25099,3979
25099,5075
25099,5364
25099,3793
25099,5386
25100,1224
25100,5646
25100,4186
25100,5363
25100,5364
25100,2105
25101,1224
25101,3856
25101,5647
25101,5082
25101,5646
25101,4836
25101,5075
25101,5364
25101,3793
25101,4882
25102,1224
25102,4833
25102,5363
25102,4849
25102,5647
25102,5059
25102,5082
25102,3793
25103,1224
25103,4837
25103,5648
25103,3977
25103,5649
25103,5650
25103,4832
25103,5651
25103,5652
25103,5653
25103,4849
25103,5654
25103,3793
25103,3979
25103,1358
25104,1224
25104,3979
25104,5046
25104,4186
25104,3581
25106,1224
25106,4849
25106,5059
25106,4836
25106,4833
25106,5654
25106,4827
25106,5655
25106,5656
25106,3793
25109,5657
25112,5658
25118,5659
25120,5660
25129,5661
25142,5662
25148,5663
25150,5664
25152,3347
25152,3348
25153,3347
25153,3348
25154,3347
25154,3348
25170,5665
25171,5665
25172,5665
25173,5665
25174,5665
25175,5665
25176,5665
25177,5665
25179,5666
25190,4366
25190,2948
25191,5667
25191,5668
25192,5667
25192,5668
25198,5667
25200,5669
25200,5670
25201,5669
25201,5671
25210,5669
25210,5672
25216,5673
25225,5669
25225,5671
25226,5674
25241,2395
25241,5675
25241,5676
25241,5677
25242,2395
25242,5678
25244,2395
25245,2395
25245,5679
25246,1683
25248,2395
25248,4276
25248,842
25252,5680
25257,5681
25260,5682
25260,5683
25260,5684
25268,5682
25268,5685
25278,5682
25279,5682
25282,5682
25282,5686
25286,5682
25286,5683
25295,2146
25296,3416
25299,5687
25299,5688
25307,5689
25319,5690
25320,4110
25320,5691
25321,5574
25329,5692
25332,5693
25332,5694
25344,5695
25347,2948
25348,5696
25348,5697
25349,5698
25349,5699
25350,2819
25352,5700
25353,5701
25355,5702
25359,5698
25359,5699
25359,5703
25363,5704
25365,5705
25365,3538
25367,5705
25368,5705
25372,1405
25373,5706
25373,1405
25375,289
25375,1903
25376,5707
25376,289
25378,289
25378,4179
25378,4180
25378,4182
25378,4181
25379,5708
25379,289
25379,5709
25395,321
25401,5710
25401,5711
25403,5710
25403,5711
25406,5710
25406,5712
25407,5710
25407,5713
25409,2580
25409,5714
25419,5715
25426,2376
25426,5716
25431,5717
25433,5717
25435,5718
25435,5719
25440,5720
25440,1152
25444,1042
25444,5721
25444,428
25449,1042
25449,5722
25449,5723
25454,1978
25454,5724
25457,2381
25457,5725
25458,2381
25460,1436
25460,5726
25460,5727
25460,5728
25463,5729
25463,5730
25463,3408
25473,5731
25489,1500
25491,1500
25492,1500
25492,3501
25494,1500
25495,1500
25495,5732
25510,784
25516,1825
25516,5733
25517,1825
25517,5733
25517,5734
25534,2782
25553,5735
25553,5736
25563,5737
25564,5737
25565,5737
25566,5737
25587,5738
25587,5372
25589,5738
25589,5739
25618,5740
25623,5741
25623,5742
25639,5743
25639,5744
25652,5745
25653,5745
25663,5746
25669,5626
25672,524
25672,5747
25673,524
25673,5748
25685,5749
25688,5750
25688,5751
25688,5752
25688,456
25689,5750
25689,5753
25689,5754
25692,5750
25692,5755
25692,5756
25692,5757
25692,5758
25692,5759
25693,5750
25693,5760
25698,5761
25701,5761
25701,5762
25707,5763
25708,5764
25708,5765
25709,5763
25711,5763
25711,5766
25713,5763
25713,5767
25715,5763
25715,5768
25719,1376
25721,1376
25721,5769
25725,690
25725,691
25737,5770
25737,5771
25740,5770
25741,5770
25741,5772
25743,5770
25743,5773
25744,5770
25744,5772
25752,5774
25756,5774
25772,5320
25777,3944
25777,5775
25777,5776
25777,2869
25779,3944
25779,5777
25779,5778
25780,5779
25781,5780
25788,5781
25788,2648
25789,5781
25789,2648
25790,8
25790,1956
25794,5782
25794,5783
25800,5781
25800,5784
25800,5785
25802,5786
25803,5787
25803,5788
25804,5787
25804,5788
25806,5789
25806,5790
25806,5791
25807,2878
25809,5792
25809,5793
25810,5794
25810,5473
25810,5474
25810,5795
25810,5796
25810,5797
25810,5798
25810,5479
25811,5799
25811,5800
25812,5801
25814,5787
25814,5788
25814,5802
25815,5803
25815,5804
25816,5787
25816,5788
25816,5805
25817,5806
25817,5807
25841,2614
25848,5808
25849,5808
25850,5808
25852,5808
25853,5808
25855,5808
25863,5809
25866,5810
25866,5811
25866,2036
25868,79
25868,89
25868,88
25868,2036
25869,5812
25869,5811
25869,2036
25875,5813
25879,5813
25880,5813
25881,3625
25884,5814
25884,5815
25886,1397
25886,5816
25895,1397
25903,5695
25905,1623
25905,5817
25919,5818
25921,5818
25922,5818
25923,5818
25924,5818
25930,5819
25930,5820
25932,5821
25932,5822
25932,574
25933,5821
25933,5823
25934,5821
25934,5824
25936,5821
25937,5821
25941,5821
25946,5821
25946,5825
25955,5826
25955,5827
25955,5828
25956,5826
25956,5829
25956,5830
25961,5826
25961,5831
25961,5832
25965,341
25965,5833
25992,320
25993,5834
25996,320
26009,1116
26012,1116
26012,5835
26023,5836
26046,4191
26047,4191
26048,4191
26049,4191
26050,4191
26051,4191
26052,4191
26053,4191
26054,4191
26055,4191
26064,5837
26069,186
26071,186
26075,5838
26079,5838
26079,5839
26085,5840
26085,5841
26085,5842
26085,5843
26088,4007
26088,4816
26090,5844
26092,5845
26093,2489
26093,5846
26097,2489
26097,5846
26101,2489
26101,5847
26123,5848
26130,5849
26131,5850
26133,5851
26133,5852
26134,5853
26146,1124
26146,1129
26146,1125
26146,1126
26147,1124
26147,1129
26147,1128
26154,5854
26156,5314
26156,5855
26156,5856
26156,5313
26165,5857
26175,5858
26184,5859
26187,302
26189,524
26190,813
26190,5860
26190,5861
26197,5862
26197,5863
26206,340
26207,340
26210,340
26211,340
26212,340
26214,3477
26216,3477
26226,5864
26229,5864
26229,5865
26236,3483
26237,3483
26237,5866
26239,3483
26240,3483
26240,5867
26240,5868
26252,5869
26252,5870
26252,5871
26253,5869
26253,5872
26254,5873
26254,3074
26274,5874
26289,326
26292,326
26296,5875
26298,5875
26301,5875
26314,5876
26321,5877
26324,829
26327,829
26327,5878
26329,829
26330,829
26344,5879
26344,5880
26348,5881
26348,5882
26384,5883
26384,5884
26384,5885
26401,5886
26401,5887
26407,2395
26407,5888
26410,2395
26415,3053
26417,669
26417,5889
26417,5890
26420,5891
26422,282
26422,283
26425,5892
26425,282
26425,3367
26425,5893
26426,282
26426,283
26436,5894
26438,5895
26439,5895
26447,405
26447,5896
26447,5897
26448,405
26448,5896
26448,5897
26449,5898
26449,5897
26451,5899
26451,5900
26451,5901
26470,3184
26470,3185
26471,3184
26471,3185
26472,5902
26474,3184
26474,3185
26475,3184
26475,3185
26475,5903
26475,5713
26480,1632
26481,1632
26481,5904
26482,1632
26503,5905
26506,5700
26511,5700
26522,446
26522,493
26525,364
26571,5592
26573,2146
26575,2146
26576,2146
26576,377
26578,2146
26579,2146
26581,4366
26581,2948
26583,4366
26583,2948
26586,3038
26586,405
26586,1908
26587,3038
26587,405
26587,1908
26588,3038
26588,5906
26588,5907
26590,3038
26590,1908
26591,3038
26591,5906
26591,5907
26592,3038
26592,5906
26592,5907
26593,3038
26593,5907
26595,3038
26595,5907
26596,5908
26596,5909
26599,5908
26599,5910
26603,5908
26603,5910
26638,5911
26638,5912
26653,5597
26654,5597
26666,5913
26670,5914
26673,5915
26689,3459
26690,3459
26695,5916
26695,5917
26696,5916
26696,5918
26697,5919
26697,5920
26722,5921
26723,5921
26725,5921
26738,5922
26748,5923
26748,5924
26759,5782
26759,5783
26766,4757
26768,5925
26779,5926
26779,5927
26780,3426
26784,5928
26800,5929
26800,5930
26805,5931
26821,5932
26827,2334
26829,5933
26829,5934
26832,5704
26833,5704
26835,5704
26835,5935
26836,5704
26839,5704
26841,5936
26841,5937
26841,5938
26841,5939
26842,5938
26842,5939
26842,5940
26853,5941
26860,805
26860,807
26860,5942
26860,806
26871,5943
26904,5944
26908,5944
26913,249
26919,5945
26920,5945
26922,5945
26922,5946
26930,5945
26931,5945
26934,3065
26950,702
26950,5947
26968,3077
26973,5948
26973,5949
26979,5948
26979,5950
26994,2422
26996,2422
26999,1768
27000,1768
27001,1768
27002,1768
27003,1768
27005,1768
27006,5951
27009,5951
27023,3335
27036,533
27038,533
27039,533
27049,5770
27049,5952
27049,5953
27051,5954
27052,5954
27054,5954
27059,5143
27066,5143
27091,4148
27092,209
27092,5955
27118,238
27126,5836
27149,5956
27149,5957
27150,5956
27151,5956
27167,305
27168,305
27170,305
27171,305
27189,5958
27189,5959
27194,5960
27194,2105
27200,5626
27204,3741
27204,5626
27208,5961
27208,5962
27222,441
27222,5963
27222,5964
27222,206
27236,2703
27236,5607
27243,5965
27243,5966
27247,327
27252,5967
27253,5968
27253,3203
27266,5969
27269,5970
27277,5971
27277,5972
27293,5311
27295,446
27295,476
27295,5311
27297,5973
27297,5974
27298,5975
27299,5975
27299,5976
27303,1089
27304,1089
27306,1089
27308,1089
27309,1089
27310,1089
27313,5973
27313,5977
27313,5488
27315,5973
27315,5978
27323,5979
27326,5979
27333,5980
27333,4501
27333,5981
27345,5982
27345,5980
27347,5980
27347,5983
27356,5984
27356,5985
27363,5986
27368,5987
27368,5988
27385,5989
27397,5990
27398,5990
27399,5990
27404,5991
27410,5992
27410,5993
27411,5992
27411,5994
27413,5992
27413,5995
27413,4003
27415,5992
27415,5996
27415,5997
27415,5998
27416,5992
27416,5999
27418,738
27418,6000
27419,738
27420,738
27420,6001
27421,738
27421,417
27422,738
27422,6002
27422,6003
27423,738
27423,6004
27423,6005
27424,738
27424,6006
27425,418
27425,6007
27426,6008
27426,6009
27427,418
27427,6007
27428,6010
27432,6010
27434,6010
27438,6011
27438,6012
27438,4033
27438,6013
27440,4016
27440,3792
27440,3056
27440,6013
27440,6014
27440,6015
27445,6016
27445,6017
27445,6018
27451,1271
27451,1272
27456,4445
27456,6019
27456,6020
27457,6021
27473,6022
27485,6023
27486,6024
27491,6025
27500,671
27503,6026
27503,6027
27507,6028
27507,6029
27511,6028
27514,6028
27515,6028
27516,6028
27516,6030
27520,6031
27523,6032
27523,6033
27525,6032
27525,6033
27526,6032
27526,6033
27528,6032
27528,6033
27533,6034
27533,6035
27537,829
27539,6036
27539,6037
27540,6038
27540,6039
27540,4465
27541,6040
27541,6041
27541,6042
27543,6043
27543,6044
27548,6045
27548,6046
27550,6047
27550,328
27557,6048
27566,6049
27574,6050
27574,6051
27577,6052
27578,6053
27579,6054
27579,951
27580,6055
27580,6056
27582,1075
27584,6057
27584,6058
27585,6059
27586,6060
27588,6061
27590,6062
27590,6063
27599,6064
27601,6065
27601,6066
27607,6067
27609,6067
27618,1234
27618,1096
27624,93
27624,921
27624,6068
27626,6069
27626,6070
27627,6071
27647,6072
27652,6073
27660,6074
27660,6075
27668,6021
27669,6021
27674,524
27674,534
27674,6076
27689,6077
27690,6077
27691,6077
27692,6077
27693,6077
27694,6077
27695,6077
27695,6078
27696,6077
27698,6077
27719,6079
27719,6080
27719,6081
27719,6082
27719,6083
27724,6079
27724,6084
27727,4990
27737,3000
27747,2266
27763,6085
27763,6086
27763,6087
27766,1622
27769,2954
27776,2954
27776,6088
27779,2954
27779,6089
27780,2954
27783,6090
27785,3125
27785,6091
27785,6092
27787,6093
27787,6094
27787,6095
27787,6096
27788,3125
27788,6097
27788,6098
27798,6099
27798,6100
27798,6101
27798,6102
27798,6103
27798,6104
27800,3617
27800,6105
27803,4329
27803,6106
27804,6107
27804,6108
27812,6109
27812,6110
27812,6111
27812,6112
27813,6111
27813,6109
27813,6110
27819,6111
27819,6110
27819,6109
27819,6112
27822,6113
27822,6114
27823,6113
27823,6115
27823,6116
27823,84
27825,6113
27825,6115
27825,84
27826,6113
27826,6117
27827,6113
27827,1071
27828,6113
27828,1071
27829,6113
27829,622
27831,6113
27831,6118
27842,6119
27842,6120
27843,6121
27844,6122
27847,6123
27847,5895
27851,6121
27861,6122
27862,6124
27877,3890
27880,6125
27881,5206
27883,1701
27885,5206
27889,6126
27892,6126
27897,6127
27897,6128
27923,524
27923,6129
27923,6130
27923,6131
27924,524
27924,6132
27932,3433
27943,6133
27971,6134
27971,6135
27971,6136
27988,6137
27991,6138
27999,516
28001,516
28003,516
28004,516
28004,6139
28012,5848
28022,6140
28022,1684
28022,6141
28023,6140
28023,6142
28025,6140
28025,6141
28026,6140
28026,6143
28026,6144
28028,6140
28028,6145
28029,6140
28029,6141
28052,6146
28053,6147
28054,6147
28055,6147
28056,6147
28061,6148
28067,6149
28067,6150
28074,1140
28074,1139
28078,6151
28086,152
28086,251
28087,1995
28093,1742
28105,5706
28116,6152
28134,6153
28134,1360
28148,218
28158,6154
